,year,elec_type,dpto_code,muni_code,name_muni,party_code_1,party_code_2,faction,code_list,first_lastname,second_lastname,name,votes,seats
6554,2011,6,70,70418,LOS PALMITOS,198.0,,,1,PEREZ,MENDIVIL,MANUEL DE JESUS,5990.0,1.0
6555,2011,6,70,70418,LOS PALMITOS,19.0,,,2,RIVERA,PEREZ,FREDY DE JESUS,33.0,
6556,2011,6,70,70418,LOS PALMITOS,564.0,,,3,DIAZ,CARDENAS,ICELA LUCIA,5922.0,
6557,2011,6,70,70418,LOS PALMITOS,,,,997,,,TARJETAS NO MARCADAS,109.0,
6558,2011,6,70,70418,LOS PALMITOS,,,,998,,,VOTOS NULOS,100.0,
6559,2011,6,70,70418,LOS PALMITOS,,,,999,,,VOTOS EN BLANCO,65.0,
6560,2011,6,70,70429,MAJAGUAL,198.0,,,1,VANEGAS,CARDOZA,ALVARO MANUEL,9728.0,1.0
6561,2011,6,70,70429,MAJAGUAL,41.0,,,2,GOMEZ,OSORIO,JOSE FRANCISCO,7138.0,
6562,2011,6,70,70429,MAJAGUAL,,,,997,,,TARJETAS NO MARCADAS,188.0,
6563,2011,6,70,70429,MAJAGUAL,,,,998,,,VOTOS NULOS,103.0,
6564,2011,6,70,70429,MAJAGUAL,,,,999,,,VOTOS EN BLANCO,35.0,
6565,2011,6,70,70473,MORROA,565.0,,,1,DOMINGUEZ,CARRASCAL,JUAN GREGORIO,4248.0,1.0
6566,2011,6,70,70473,MORROA,1.0,,,2,SIERRA,MENDOZA,DIDIO ALIGHIERY,175.0,
6567,2011,6,70,70473,MORROA,41.0,,,3,DIAZ,GUERRA,MARIA DEL ROSARIO,3557.0,
6568,2011,6,70,70473,MORROA,,,,997,,,TARJETAS NO MARCADAS,241.0,
6569,2011,6,70,70473,MORROA,,,,998,,,VOTOS NULOS,145.0,
6570,2011,6,70,70473,MORROA,,,,999,,,VOTOS EN BLANCO,98.0,
6571,2011,6,70,70508,OVEJAS,198.0,,,1,MUSSY,MORINELLY,EDWIN MIGUEL,6010.0,1.0
6572,2011,6,70,70508,OVEJAS,19.0,,,2,GARCIA,COHEN,MAURICIO GABRIEL,5877.0,
6573,2011,6,70,70508,OVEJAS,2.0,,,4,SALAS,FONTALVO,FEDERMAN JOSE,1158.0,
6574,2011,6,70,70508,OVEJAS,,,,997,,,TARJETAS NO MARCADAS,278.0,
6575,2011,6,70,70508,OVEJAS,,,,998,,,VOTOS NULOS,176.0,
6576,2011,6,70,70508,OVEJAS,,,,999,,,VOTOS EN BLANCO,40.0,
6577,2011,6,70,70523,PALMITO,19.0,,,1,MARTINEZ,HERNANDEZ,JORGE LUIS,2386.0,
6578,2011,6,70,70523,PALMITO,41.0,,,2,MEZA,DE LOS RIOS,JOSE ANDRES,2523.0,1.0
6579,2011,6,70,70523,PALMITO,1.0,,,3,PEREZ,BENITEZ,EDER RICARDO,1261.0,
6580,2011,6,70,70523,PALMITO,,,,997,,,TARJETAS NO MARCADAS,151.0,
6581,2011,6,70,70523,PALMITO,,,,998,,,VOTOS NULOS,94.0,
6582,2011,6,70,70523,PALMITO,,,,999,,,VOTOS EN BLANCO,22.0,
6583,2011,6,70,70670,SAMPUES,197.0,,,1,MANOTAS,ACUNA,EFRAIN ANTONIO,893.0,
6584,2011,6,70,70670,SAMPUES,1.0,,,2,DAJUD,GOMEZ,YAMIR,8252.0,
6585,2011,6,70,70670,SAMPUES,19.0,,,3,CURY,RIVERO,ROSALBA ISABEL,66.0,
6586,2011,6,70,70670,SAMPUES,198.0,,,4,SIERRA,MARZAN,ALEJANDRO JOSE,10536.0,1.0
6587,2011,6,70,70670,SAMPUES,164.0,,,6,GARCIA,ALVARINO,RODRIGO MANUEL,130.0,
6588,2011,6,70,70670,SAMPUES,2.0,,,7,TAFUR,MARQUEZ,GUSTAVO ADOLFO,153.0,
6589,2011,6,70,70670,SAMPUES,,,,997,,,TARJETAS NO MARCADAS,664.0,
6590,2011,6,70,70670,SAMPUES,,,,998,,,VOTOS NULOS,381.0,
6591,2011,6,70,70670,SAMPUES,,,,999,,,VOTOS EN BLANCO,262.0,
6592,2011,6,70,70678,SAN BENITO ABAD,2.0,,,1,GOEZ,DE LA OSSA,ALEXANDER,2273.0,
6593,2011,6,70,70678,SAN BENITO ABAD,198.0,,,2,MARTELO,IMBETT,PEDRO TOMAS,5727.0,1.0
6594,2011,6,70,70678,SAN BENITO ABAD,1.0,41.0,,3,IMBETT,BERMUDEZ,LUIS EUGENIO,3148.0,
6595,2011,6,70,70678,SAN BENITO ABAD,13.0,,,4,MIER,GUERRERO,JAIME DE JESUS,1102.0,
6596,2011,6,70,70678,SAN BENITO ABAD,,,,997,,,TARJETAS NO MARCADAS,317.0,
6597,2011,6,70,70678,SAN BENITO ABAD,,,,998,,,VOTOS NULOS,117.0,
6598,2011,6,70,70678,SAN BENITO ABAD,,,,999,,,VOTOS EN BLANCO,48.0,
6599,2011,6,70,70702,SAN JUAN DE BETULIA (BETULIA),437.0,,,1,PUENTES,CERVANTES,REGULO CARMELO,3136.0,1.0
6600,2011,6,70,70702,SAN JUAN DE BETULIA (BETULIA),19.0,,,2,ORTEGA,PAJARO,ISMAEL DE JESUS,5.0,
6601,2011,6,70,70702,SAN JUAN DE BETULIA (BETULIA),164.0,,,3,RUIZ,MERCADO,HERNANDO SEGUNDO,36.0,
6602,2011,6,70,70702,SAN JUAN DE BETULIA (BETULIA),41.0,,,4,GIL,GIL,LUIS PAOLO DE JESUS,2040.0,
6603,2011,6,70,70702,SAN JUAN DE BETULIA (BETULIA),2.0,,,5,HERAZO,LARA,ARACELY DEL CARMEN,2363.0,
6604,2011,6,70,70702,SAN JUAN DE BETULIA (BETULIA),,,,997,,,TARJETAS NO MARCADAS,52.0,
6605,2011,6,70,70702,SAN JUAN DE BETULIA (BETULIA),,,,998,,,VOTOS NULOS,76.0,
6606,2011,6,70,70702,SAN JUAN DE BETULIA (BETULIA),,,,999,,,VOTOS EN BLANCO,27.0,
6607,2011,6,70,70708,SAN MARCOS,19.0,,,1,LOPEZ,MUNOZ,JORGE LUIS,5855.0,
6608,2011,6,70,70708,SAN MARCOS,13.0,,,2,RICARDO,NUNEZ,ANGEL MANUEL,3033.0,
6609,2011,6,70,70708,SAN MARCOS,41.0,,,3,ORTEGA,LOPEZ,ARNULFO MIGUEL,6574.0,1.0
6610,2011,6,70,70708,SAN MARCOS,2.0,,,4,VILLEGAS,CUELLO,ROBERTO LUIS,2102.0,
6611,2011,6,70,70708,SAN MARCOS,198.0,,,5,SURMAY,VERGARA,EMIGDIO RAMON,1714.0,
6612,2011,6,70,70708,SAN MARCOS,197.0,,,6,PATERNINA,MIRANDA,IDANIO GABRIEL,160.0,
6613,2011,6,70,70708,SAN MARCOS,437.0,,,7,BELTRAN,BARCOS,ANA MARIBEL,4288.0,
6614,2011,6,70,70708,SAN MARCOS,,,,997,,,TARJETAS NO MARCADAS,753.0,
6615,2011,6,70,70708,SAN MARCOS,,,,998,,,VOTOS NULOS,519.0,
6616,2011,6,70,70708,SAN MARCOS,,,,999,,,VOTOS EN BLANCO,195.0,
6617,2011,6,70,70713,SAN ONOFRE,1.0,,,1,ROMERO,HORMECHEA,FRANCISCO JOSE,830.0,
6618,2011,6,70,70713,SAN ONOFRE,19.0,,,2,BALSEIRO,LOPEZ,MAIDA DEL CARMEN,9338.0,
6619,2011,6,70,70713,SAN ONOFRE,2.0,,,3,PINEDA,LOZANO,NELSON DE JESUS,9651.0,1.0
6620,2011,6,70,70713,SAN ONOFRE,,,,997,,,TARJETAS NO MARCADAS,719.0,
6621,2011,6,70,70713,SAN ONOFRE,,,,998,,,VOTOS NULOS,484.0,
6622,2011,6,70,70713,SAN ONOFRE,,,,999,,,VOTOS EN BLANCO,134.0,
6623,2011,6,70,70717,SAN PEDRO,19.0,,,1,AGUIRRE,NAVARRO,RAFAEL ENRIQUE,5359.0,1.0
6624,2011,6,70,70717,SAN PEDRO,198.0,,,2,COHEN,MENDOZA,ENRRIQUE CARLOS,4973.0,
6625,2011,6,70,70717,SAN PEDRO,164.0,,,3,LAMBRANO,MARSIGLIA,MARTIN MIGUEL,18.0,
6626,2011,6,70,70717,SAN PEDRO,,,,997,,,TARJETAS NO MARCADAS,227.0,
6627,2011,6,70,70717,SAN PEDRO,,,,998,,,VOTOS NULOS,107.0,
6628,2011,6,70,70717,SAN PEDRO,,,,999,,,VOTOS EN BLANCO,151.0,
6629,2011,6,70,70742,SINCE,2.0,,,1,MERLANO,ESPINOSA,MARA BERNARDA,8849.0,1.0
6630,2011,6,70,70742,SINCE,1.0,,,2,GARCIA,MONTES,LUCY INES,8062.0,
6631,2011,6,70,70742,SINCE,,,,997,,,TARJETAS NO MARCADAS,217.0,
6632,2011,6,70,70742,SINCE,,,,998,,,VOTOS NULOS,126.0,
6633,2011,6,70,70742,SINCE,,,,999,,,VOTOS EN BLANCO,123.0,
6634,2011,6,70,70771,SUCRE,198.0,,,1,JORGE,VILORIA,HOVER DE JESUS,5655.0,
6635,2011,6,70,70771,SUCRE,1.0,,,2,CURE,PALENCIA,MELEC,90.0,
6636,2011,6,70,70771,SUCRE,437.0,,,3,MARTINEZ,PEREZ,MIGUEL ANTONIO,6716.0,1.0
6637,2011,6,70,70771,SUCRE,,,,997,,,TARJETAS NO MARCADAS,285.0,
6638,2011,6,70,70771,SUCRE,,,,998,,,VOTOS NULOS,272.0,
6639,2011,6,70,70771,SUCRE,,,,999,,,VOTOS EN BLANCO,45.0,
6640,2011,6,70,70820,TOLU,19.0,,,1,MERCADO,SOTOMAYOR,IVONNE ANDREA,528.0,
6641,2011,6,70,70820,TOLU,1.0,,,2,RICARDO,SILGADO,PEDRO,4683.0,
6642,2011,6,70,70820,TOLU,437.0,,,3,ALVARADO,MONTES,ARIEL DE JESUS,4987.0,1.0
6643,2011,6,70,70820,TOLU,41.0,,,4,MENCO,PUERTA,ADALBERTO,3232.0,
6644,2011,6,70,70820,TOLU,2.0,,,5,RICARDO,BARRAGAN,YAN CARLOS,808.0,
6645,2011,6,70,70820,TOLU,,,,997,,,TARJETAS NO MARCADAS,279.0,
6646,2011,6,70,70820,TOLU,,,,998,,,VOTOS NULOS,192.0,
6647,2011,6,70,70820,TOLU,,,,999,,,VOTOS EN BLANCO,251.0,
6648,2011,6,70,70823,TOLUVIEJO,198.0,,,1,PUERTA,MEZA,FELICIANO,1890.0,
6649,2011,6,70,70823,TOLUVIEJO,41.0,,,2,HERNANDEZ,SOLARTE,ABDIEL EDGARDO,3157.0,
6650,2011,6,70,70823,TOLUVIEJO,1.0,,,3,NARVAEZ,TOUS,DAIVER ENRIQUE,6238.0,1.0
6651,2011,6,70,70823,TOLUVIEJO,,,,997,,,TARJETAS NO MARCADAS,321.0,
6652,2011,6,70,70823,TOLUVIEJO,,,,998,,,VOTOS NULOS,147.0,
6653,2011,6,70,70823,TOLUVIEJO,,,,999,,,VOTOS EN BLANCO,102.0,
6654,2011,6,73,73001,IBAGUE,198.0,,,1,FERRO,LOZANO,RICARDO ALFONSO,65120.0,
6655,2011,6,73,73001,IBAGUE,1.0,,,2,RODRIGUEZ,RAMIREZ,LUIS H,78445.0,1.0
6656,2011,6,73,73001,IBAGUE,64.0,,,3,RAMIREZ,REY,CARLOS ANDRES,15902.0,
6657,2011,6,73,73001,IBAGUE,164.0,,,4,BEJARANO,AVILA,LUIS ALBERTO,3021.0,
6658,2011,6,73,73001,IBAGUE,15.0,,,5,PINILLA,ROJAS,FIDEL HUMBERTO,1384.0,
6659,2011,6,73,73001,IBAGUE,,,,997,,,TARJETAS NO MARCADAS,7403.0,
6660,2011,6,73,73001,IBAGUE,,,,998,,,VOTOS NULOS,6434.0,
6661,2011,6,73,73001,IBAGUE,,,,999,,,VOTOS EN BLANCO,13574.0,
6662,2011,6,73,73024,ALPUJARRA,437.0,,,1,FERREIRA,CAVIEDES,ANGELA PIEDAD,798.0,
6663,2011,6,73,73024,ALPUJARRA,198.0,,,2,PERALTA,BONILLA,JOSE WILMAR,65.0,
6664,2011,6,73,73024,ALPUJARRA,2.0,,,3,MARTINEZ,CRUZ,NOEL,1315.0,1.0
6665,2011,6,73,73024,ALPUJARRA,,,,997,,,TARJETAS NO MARCADAS,52.0,
6666,2011,6,73,73024,ALPUJARRA,,,,998,,,VOTOS NULOS,51.0,
6667,2011,6,73,73024,ALPUJARRA,,,,999,,,VOTOS EN BLANCO,40.0,
6668,2011,6,73,73026,ALVARADO,1.0,,,1,TORRES,RAMOS,YESID FERNANDO,2919.0,1.0
6669,2011,6,73,73026,ALVARADO,198.0,,,2,HERRERA,VINA,HENRY,2331.0,
6670,2011,6,73,73026,ALVARADO,,,,997,,,TARJETAS NO MARCADAS,55.0,
6671,2011,6,73,73026,ALVARADO,,,,998,,,VOTOS NULOS,60.0,
6672,2011,6,73,73026,ALVARADO,,,,999,,,VOTOS EN BLANCO,32.0,
6673,2011,6,73,73030,AMBALEMA,197.0,,,1,VIANA,DELGADO,ARIEL ALFONSO,105.0,
6674,2011,6,73,73030,AMBALEMA,437.0,,,2,AGUIRRE,SERRATO,ELBERT,144.0,
6675,2011,6,73,73030,AMBALEMA,198.0,,,3,BARRERO,CESPEDES,JOSE ANTONIO,1756.0,
6676,2011,6,73,73030,AMBALEMA,19.0,,,4,RONDON,ARANZALES,GILDARDO,67.0,
6677,2011,6,73,73030,AMBALEMA,2.0,,,5,BOLANOS,ORTIZ,JONATHAN GIOVANI,148.0,
6678,2011,6,73,73030,AMBALEMA,41.0,,,6,BUSTOS,ABRIL,HERNAN,2329.0,1.0
6679,2011,6,73,73030,AMBALEMA,,,,997,,,TARJETAS NO MARCADAS,62.0,
6680,2011,6,73,73030,AMBALEMA,,,,998,,,VOTOS NULOS,61.0,
6681,2011,6,73,73030,AMBALEMA,,,,999,,,VOTOS EN BLANCO,42.0,
6682,2011,6,73,73043,ANZOATEGUI,2.0,,,1,ECHEVERRY,ENCIZO,ELIZABETH,44.0,
6683,2011,6,73,73043,ANZOATEGUI,198.0,,,2,GARCIA,REYES,ALFREDO ANTONIO,2436.0,1.0
6684,2011,6,73,73043,ANZOATEGUI,41.0,,,3,ARIZA,CARDONA,LUIS FERNANDO,1917.0,
6685,2011,6,73,73043,ANZOATEGUI,,,,997,,,TARJETAS NO MARCADAS,83.0,
6686,2011,6,73,73043,ANZOATEGUI,,,,998,,,VOTOS NULOS,54.0,
6687,2011,6,73,73043,ANZOATEGUI,,,,999,,,VOTOS EN BLANCO,20.0,
6688,2011,6,73,73055,ARMERO (GUAYABAL),41.0,,,1,CUELLAR,ARIAS,MAURICIO,3198.0,1.0
6689,2011,6,73,73055,ARMERO (GUAYABAL),164.0,,,2,ARCINIEGAS,TRUJILLO,JOSE ADAN,74.0,
6690,2011,6,73,73055,ARMERO (GUAYABAL),15.0,,,3,NUSTES,,ISMAEL,73.0,
6691,2011,6,73,73055,ARMERO (GUAYABAL),198.0,,,4,ORTEGA,FONSECA,MEDARDO,1603.0,
6692,2011,6,73,73055,ARMERO (GUAYABAL),1.0,,,5,ESCOBAR,PENA,CARLOS ALFONSO,1061.0,
6693,2011,6,73,73055,ARMERO (GUAYABAL),,,,997,,,TARJETAS NO MARCADAS,134.0,
6694,2011,6,73,73055,ARMERO (GUAYABAL),,,,998,,,VOTOS NULOS,92.0,
6695,2011,6,73,73055,ARMERO (GUAYABAL),,,,999,,,VOTOS EN BLANCO,62.0,
6696,2011,6,73,73067,ATACO,15.0,,,1,OCHOA,MAPPE,JADER ARMEL,3339.0,
6697,2011,6,73,73067,ATACO,437.0,,,2,CHITIVA,RAMIREZ,GERARDO,8.0,
6698,2011,6,73,73067,ATACO,41.0,,,3,JIMENEZ,NARVAEZ,JOSE ANTONIO,3484.0,1.0
6699,2011,6,73,73067,ATACO,1.0,,,4,ZAMBRANO,RAMIREZ,LUIS VICENTE,2698.0,
6700,2011,6,73,73067,ATACO,,,,997,,,TARJETAS NO MARCADAS,110.0,
6701,2011,6,73,73067,ATACO,,,,998,,,VOTOS NULOS,117.0,
6702,2011,6,73,73067,ATACO,,,,999,,,VOTOS EN BLANCO,22.0,
6703,2011,6,73,73124,CAJAMARCA,198.0,,,1,POVEDA,WALTEROS,WILLIAM HERNANDO,2269.0,
6704,2011,6,73,73124,CAJAMARCA,13.0,,,2,VALENCIA,VARON,PLINIO,2068.0,
6705,2011,6,73,73124,CAJAMARCA,566.0,,,3,HERNANDEZ,ACOSTA,JORGE ENRIQUE,960.0,
6706,2011,6,73,73124,CAJAMARCA,1.0,,,4,GOMEZ,VELASCO,LUIS EVELIO,2682.0,1.0
6707,2011,6,73,73124,CAJAMARCA,41.0,,,5,PINEDA,JIMENEZ,JORGE ENRIQUE,241.0,
6708,2011,6,73,73124,CAJAMARCA,567.0,,,6,VARGAS,MALAGON,JULIO ROBERTO,756.0,
6709,2011,6,73,73124,CAJAMARCA,2.0,,,7,DUQUE,BERNAL,HUMBERTO,154.0,
6710,2011,6,73,73124,CAJAMARCA,197.0,,,8,DIAZ,PINILLA,JOSE PIO,187.0,
6711,2011,6,73,73124,CAJAMARCA,,,,997,,,TARJETAS NO MARCADAS,141.0,
6712,2011,6,73,73124,CAJAMARCA,,,,998,,,VOTOS NULOS,145.0,
6713,2011,6,73,73124,CAJAMARCA,,,,999,,,VOTOS EN BLANCO,118.0,
6714,2011,6,73,73148,CARMEN DE APICALA,15.0,,,1,ROJAS,GARCIA,CESAR AUGUSTO,46.0,
6715,2011,6,73,73148,CARMEN DE APICALA,437.0,,,2,SALCEDO,OSORIO,EMILIANO,1730.0,
6716,2011,6,73,73148,CARMEN DE APICALA,1.0,,,3,MOSCOSO,FLORIAN,MANUEL JESUS,92.0,
6717,2011,6,73,73148,CARMEN DE APICALA,198.0,,,4,MOGOLLON,DONOSO,GERMAN,848.0,
6718,2011,6,73,73148,CARMEN DE APICALA,437.0,,,5,AZA,GARCIA,BLANCA AURORA,2.0,
6719,2011,6,73,73148,CARMEN DE APICALA,41.0,,,6,LAMAR,LEAL,HECTOR PEDRO,1824.0,1.0
6720,2011,6,73,73148,CARMEN DE APICALA,19.0,,,7,DIAZ,BARRETO,DAGOBERTO,232.0,
6721,2011,6,73,73148,CARMEN DE APICALA,13.0,,,8,ARLEY,PIEDRAHITA,JOSE,234.0,
6722,2011,6,73,73148,CARMEN DE APICALA,,,,997,,,TARJETAS NO MARCADAS,85.0,
6723,2011,6,73,73148,CARMEN DE APICALA,,,,998,,,VOTOS NULOS,62.0,
6724,2011,6,73,73148,CARMEN DE APICALA,,,,999,,,VOTOS EN BLANCO,105.0,
6725,2011,6,73,73152,CASABIANCA,198.0,,,1,CARDONA,OROZCO,WILLIAN,908.0,
6726,2011,6,73,73152,CASABIANCA,2.0,,,2,MORENO,URBANO,IRSA TATIANA,1179.0,1.0
6727,2011,6,73,73152,CASABIANCA,41.0,,,3,OROZCO,GIRALDO,JOSE JACINTO,1166.0,
6728,2011,6,73,73152,CASABIANCA,,,,997,,,TARJETAS NO MARCADAS,41.0,
6729,2011,6,73,73152,CASABIANCA,,,,998,,,VOTOS NULOS,40.0,
6730,2011,6,73,73152,CASABIANCA,,,,999,,,VOTOS EN BLANCO,13.0,
6731,2011,6,73,73168,CHAPARRAL,198.0,,,1,CARDONA,BONILLA,JAIRO ALBERTO,5439.0,
6732,2011,6,73,73168,CHAPARRAL,19.0,,,2,RAMIREZ,MASMELA,JAIRO,87.0,
6733,2011,6,73,73168,CHAPARRAL,13.0,,,3,HERNANDEZ,DUCUARA,TEODOMIRO,1260.0,
6734,2011,6,73,73168,CHAPARRAL,15.0,,,4,CAMPOS,SANCHEZ,LEOPOLDO,180.0,
6735,2011,6,73,73168,CHAPARRAL,41.0,,,5,HERNANDEZ,HENAO,OSCAR REINALDO,27.0,
6736,2011,6,73,73168,CHAPARRAL,197.0,,,6,GUTIERREZ,PACHECO,JHON ALEXANDER,187.0,
6737,2011,6,73,73168,CHAPARRAL,164.0,,,7,TRIVINO,PEREZ,LUIS ELI,207.0,
6738,2011,6,73,73168,CHAPARRAL,437.0,,,8,CASTRO,RODRIGUEZ,GILBERTO,1833.0,
6739,2011,6,73,73168,CHAPARRAL,1.0,,,9,ARCE,HERNANDEZ,HUGO FERNANDO,7270.0,1.0
6740,2011,6,73,73168,CHAPARRAL,,,,997,,,TARJETAS NO MARCADAS,492.0,
6741,2011,6,73,73168,CHAPARRAL,,,,998,,,VOTOS NULOS,337.0,
6742,2011,6,73,73168,CHAPARRAL,,,,999,,,VOTOS EN BLANCO,263.0,
6743,2011,6,73,73200,COELLO,15.0,,,1,MURILLO,LOZANO,DIANA PATRICIA,135.0,
6744,2011,6,73,73200,COELLO,1.0,,,2,CAMPOS,CAMARGO,VICTOR MANUEL,1742.0,
6745,2011,6,73,73200,COELLO,198.0,,,3,DIAZ,CHARRY,ALFONSO,1196.0,
6746,2011,6,73,73200,COELLO,41.0,,,4,LOZANO,HERNANDEZ,GENTIL,111.0,
6747,2011,6,73,73200,COELLO,437.0,,,5,ZARTA,MARTINEZ,CARLOS,2138.0,1.0
6748,2011,6,73,73200,COELLO,,,,997,,,TARJETAS NO MARCADAS,73.0,
6749,2011,6,73,73200,COELLO,,,,998,,,VOTOS NULOS,61.0,
6750,2011,6,73,73200,COELLO,,,,999,,,VOTOS EN BLANCO,16.0,
6751,2011,6,73,73217,COYAIMA,198.0,,,1,YARA DE,GOMEZ,NURY CONSTANZA,187.0,
6752,2011,6,73,73217,COYAIMA,197.0,,,2,TIQUE,TIQUE,ABRAHAM,109.0,
6753,2011,6,73,73217,COYAIMA,41.0,,,3,ALAPE,ARIAS,OSWALDO MAURICIO,3780.0,
6754,2011,6,73,73217,COYAIMA,15.0,,,4,MONCALEANO,SANCHEZ,JESUS,4051.0,1.0
6755,2011,6,73,73217,COYAIMA,1.0,,,5,VARON,GARCIA,WILLIAM,1580.0,
6756,2011,6,73,73217,COYAIMA,,,,997,,,TARJETAS NO MARCADAS,687.0,
6757,2011,6,73,73217,COYAIMA,,,,998,,,VOTOS NULOS,305.0,
6758,2011,6,73,73217,COYAIMA,,,,999,,,VOTOS EN BLANCO,85.0,
6759,2011,6,73,73226,CUNDAY,198.0,,,1,ESCOBAR,LOPEZ,WILLIAM,1836.0,1.0
6760,2011,6,73,73226,CUNDAY,15.0,,,2,GIRON,MOLINA,EVELIO,1328.0,
6761,2011,6,73,73226,CUNDAY,2.0,,,3,MENDEZ,MACHADO,EVER DARIO,1508.0,
6762,2011,6,73,73226,CUNDAY,,,,997,,,TARJETAS NO MARCADAS,69.0,
6763,2011,6,73,73226,CUNDAY,,,,998,,,VOTOS NULOS,52.0,
6764,2011,6,73,73226,CUNDAY,,,,999,,,VOTOS EN BLANCO,26.0,
6765,2011,6,73,73236,DOLORES,41.0,,,1,PACHECO,VASQUEZ,NENCER,123.0,
6766,2011,6,73,73236,DOLORES,197.0,,,2,RODRIGUEZ,,ITALA,79.0,
6767,2011,6,73,73236,DOLORES,15.0,,,3,BETANCOURT,RAMIREZ,GELMAN,1560.0,
6768,2011,6,73,73236,DOLORES,19.0,,,4,IBARRA,VARGAS,MERCEDES,575.0,
6769,2011,6,73,73236,DOLORES,1.0,,,5,TORRES,GONZALEZ,CARLOS ALBERTO,1623.0,1.0
6770,2011,6,73,73236,DOLORES,,,,997,,,TARJETAS NO MARCADAS,85.0,
6771,2011,6,73,73236,DOLORES,,,,998,,,VOTOS NULOS,87.0,
6772,2011,6,73,73236,DOLORES,,,,999,,,VOTOS EN BLANCO,28.0,
6773,2011,6,73,73268,ESPINAL,198.0,,,1,PORTELA,CARDENAS,DIANA MARCELA,4741.0,
6774,2011,6,73,73268,ESPINAL,15.0,,,2,RODRIGUEZ,MENDOZA,ELIO FABIO,687.0,
6775,2011,6,73,73268,ESPINAL,2.0,,,3,CARTAGENA,PASTRANA,JORGE ENRIQUE,11685.0,
6776,2011,6,73,73268,ESPINAL,41.0,,,4,DURAN,FALLA,ORLANDO,16360.0,1.0
6777,2011,6,73,73268,ESPINAL,,,,997,,,TARJETAS NO MARCADAS,1242.0,
6778,2011,6,73,73268,ESPINAL,,,,998,,,VOTOS NULOS,683.0,
6779,2011,6,73,73268,ESPINAL,,,,999,,,VOTOS EN BLANCO,1021.0,
6780,2011,6,73,73270,FALAN,198.0,,,1,GALLEGO,CARVAJAL,ANDREA,96.0,
6781,2011,6,73,73270,FALAN,41.0,,,2,GONZALEZ,ORTIZ,WILSON HERNEY,1597.0,
6782,2011,6,73,73270,FALAN,1.0,,,3,REYES,BOHORQUEZ,FREDY HERNAN,2069.0,1.0
6783,2011,6,73,73270,FALAN,,,,997,,,TARJETAS NO MARCADAS,45.0,
6784,2011,6,73,73270,FALAN,,,,998,,,VOTOS NULOS,39.0,
6785,2011,6,73,73270,FALAN,,,,999,,,VOTOS EN BLANCO,21.0,
6786,2011,6,73,73275,FLANDES,1.0,,,1,ARIAS,CORTES,EDUARDO,2602.0,
6787,2011,6,73,73275,FLANDES,15.0,,,2,TRIANA,AYALA,WILLIAM,45.0,
6788,2011,6,73,73275,FLANDES,437.0,,,3,LUGO,ORTIZ,ANTONIO MARIA,383.0,
6789,2011,6,73,73275,FLANDES,198.0,,,4,SUAREZ,MEDINA,JUAN PABLO,2797.0,
6790,2011,6,73,73275,FLANDES,41.0,,,5,MENDEZ,FORERO,WILLIAM MANUEL,376.0,
6791,2011,6,73,73275,FLANDES,2.0,,,6,BERNAL,VELASQUEZ,TELEFORO,3714.0,1.0
6792,2011,6,73,73275,FLANDES,19.0,,,7,BARRERA,ORDONEZ,LINDA CAROLINA,470.0,
6793,2011,6,73,73275,FLANDES,164.0,,,8,LEAL,SAENZ,PEDRO,31.0,
6794,2011,6,73,73275,FLANDES,197.0,,,9,SALAMANCA,PULIDO,SANDRO JOHN,12.0,
6795,2011,6,73,73275,FLANDES,,,,997,,,TARJETAS NO MARCADAS,263.0,
6796,2011,6,73,73275,FLANDES,,,,998,,,VOTOS NULOS,290.0,
6797,2011,6,73,73275,FLANDES,,,,999,,,VOTOS EN BLANCO,264.0,
6798,2011,6,73,73283,FRESNO,437.0,,,1,CASTANO,GIRALDO,GUSTAVO,8620.0,1.0
6799,2011,6,73,73283,FRESNO,197.0,,,2,GOMEZ,LOAIZA,LUIS HERNAN,106.0,
6800,2011,6,73,73283,FRESNO,198.0,,,3,LOPEZ,CHICA,CARLOS ANDRES,7.0,
6801,2011,6,73,73283,FRESNO,2.0,,,4,PATINO,MARTINEZ,RAFAEL,4802.0,
6802,2011,6,73,73283,FRESNO,,,,997,,,TARJETAS NO MARCADAS,388.0,
6803,2011,6,73,73283,FRESNO,,,,998,,,VOTOS NULOS,693.0,
6804,2011,6,73,73283,FRESNO,,,,999,,,VOTOS EN BLANCO,268.0,
6805,2011,6,73,73319,GUAMO,198.0,,,1,PENUELA,AYA,RICARDO,1913.0,
6806,2011,6,73,73319,GUAMO,41.0,,,2,MELLADO,VERA,JORGE ENRIQUE,6125.0,
6807,2011,6,73,73319,GUAMO,2.0,,,3,OSPITIA,GARZON,RODRIGO,6603.0,1.0
6808,2011,6,73,73319,GUAMO,164.0,,,4,URQUIZA,RAMIREZ,LUIS FERNANDO,61.0,
6809,2011,6,73,73319,GUAMO,,,,997,,,TARJETAS NO MARCADAS,490.0,
6810,2011,6,73,73319,GUAMO,,,,998,,,VOTOS NULOS,275.0,
6811,2011,6,73,73319,GUAMO,,,,999,,,VOTOS EN BLANCO,306.0,
6812,2011,6,73,73347,HERVEO,198.0,,,1,FLOREZ,GIRALDO,JOSE EUGENIO,51.0,
6813,2011,6,73,73347,HERVEO,41.0,,,2,VALENCIA,ALVAREZ,WHILMAR,1534.0,
6814,2011,6,73,73347,HERVEO,19.0,,,3,PARRA,JARAMILLO,GUSTAVO,185.0,
